0.0,0.52,0.52,2.62
0.01,0.52,0.52,2.59
0.02,0.52,0.5,2.51
0.04,0.52,0.48,2.41
0.07,0.52,0.45,2.27
0.1,0.52,0.42,2.12
0.13,0.52,0.39,1.97
0.16,0.52,0.36,1.81
0.19,0.52,0.33,1.65
0.22,0.52,0.3,1.5
0.25,0.52,0.27,1.35
0.28,0.52,0.24,1.2
0.31,0.52,0.21,1.07
0.33,0.52,0.19,0.96
0.35,0.52,0.17,0.86
0.37,0.52,0.15,0.76
0.39,0.52,0.14,0.68
0.4,0.52,0.12,0.6
0.42,0.52,0.11,0.54
0.43,0.52,0.1,0.49
0.44,0.52,0.09,0.44
0.44,0.52,0.08,0.4
0.45,0.52,0.07,0.37
0.46,0.52,0.07,0.34
0.46,0.52,0.06,0.32
0.46,0.52,0.06,0.3
0.47,0.52,0.06,0.29
0.47,0.52,0.06,0.29
0.47,0.52,0.06,0.28
0.47,0.52,0.05,0.27
0.47,0.52,0.05,0.27
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
0.47,0.52,0.05,0.26
