0.0,0.52,0.52,13.79
0.48,0.52,0.05,-2.42
0.82,0.52,0.0,-10.88
0.41,0.52,0.12,2.96
0.13,0.52,0.39,9.48
0.52,0.52,0.0,-3.25
0.74,0.52,-0.22,-8.17
0.38,0.52,0.14,3.4
0.21,0.52,0.31,7.01
0.54,0.52,-0.01,-3.41
0.67,0.52,-0.14,-5.92
0.38,0.52,0.15,3.36
0.28,0.52,0.24,4.92
0.54,0.52,-0.02,-3.24
0.61,0.52,-0.09,-4.1
0.38,0.52,0.14,3.04
0.34,0.52,0.18,3.3
0.54,0.52,-0.01,-2.73
0.56,0.52,-0.04,-2.71
0.39,0.0,0.0,-11.34
-0.17,0.0,0.17,6.44
-0.81,0.0,0.81,21.74
-0.48,0.0,0.48,7.1
0.23,0.0,0.0,-13.34
0.25,0.0,0.0,-10.32
-0.47,0.0,0.47,11.51
-1.26,0.0,1.26,29.09
-1.25,0.0,1.25,21.22
-0.44,0.0,0.44,-5.53
0.42,0.0,0.0,-26.66
0.55,0.0,0.0,-22.83
-0.21,0.0,0.21,3.29
-0.74,0.0,0.74,16.26
-0.31,0.0,0.31,0.8
0.16,0.0,0.0,-11.8
-0.15,0.0,0.15,-0.65
-0.56,0.0,0.56,10.57
-0.29,0.0,0.29,0.49
0.08,0.0,-0.08,-9.31
-0.17,0.52,0.7,13.7
-0.02,0.52,0.54,6.12
0.59,0.52,0.0,-11.6
1.13,0.52,0.0,-22.53
0.96,0.52,0.0,-12.22
0.11,0.52,0.41,13.41
-0.68,0.52,1.21,30.82
-0.41,0.52,0.93,15.36
0.48,0.52,0.0,-11.94
1.34,0.52,0.0,-31.45
1.35,0.52,0.0,-23.14
0.55,0.52,-0.03,3.96
-0.16,0.52,0.68,21.48
0.18,0.52,0.35,6.97
0.88,0.52,0.0,-13.3
0.85,0.52,-0.33,-9.05
0.16,0.52,0.36,11.44
-0.56,0.52,1.08,27.36
-0.49,0.52,1.01,18.27
0.33,0.52,0.19,-8.11
1.22,0.0,0.0,-42.93
1.5,0.0,0.0,-39.01
0.81,0.0,0.0,-10.56
-0.13,0.0,0.13,16.96
-0.85,0.0,0.85,31.38
-0.46,0.0,0.46,12.76
0.46,0.0,0.0,-14.72
1.34,0.0,0.0,-33.99
1.35,0.0,0.0,-25.48
0.56,0.0,-0.56,2.05
0.1,0.0,-0.1,13.52
0.51,0.0,-0.51,-0.86
0.91,0.0,0.0,-11.18
0.55,0.0,-0.55,1.09
0.2,0.0,-0.2,9.87
0.53,0.0,-0.53,-1.41
0.82,0.0,-0.82,-8.78
0.51,0.0,-0.51,1.52
0.26,0.0,-0.26,7.65
0.54,0.0,-0.54,-1.77
0.74,0.52,-0.22,7.03
1.01,0.52,-0.49,-2.02
1.19,0.52,-0.67,-6.29
0.94,0.52,-0.41,2.01
0.79,0.52,-0.26,5.35
1.01,0.52,-0.49,-2.03
1.13,0.52,-0.6,-4.64
0.92,0.52,-0.4,1.88
